trackingcode,shippingmethod,fromzip,tozip,acceptedat,deliveredat,zip_group_to,transit_time,day_of_week
390105946762,FEDEX.GROUND,75211,85395,2020-02-04T00:00:00,2020-02-06T09:16:30-07:00,853,2,Tuesday
390118839334,FEDEX.GROUND,75211,76051,2020-02-03T16:10:00-06:00,2020-02-04T11:03:13-06:00,760,1,Monday
779947186004,FEDEX.GROUND,75211,95842,2020-01-28T16:03:00-06:00,2020-02-03T09:01:51-08:00,958,4,Tuesday
390120920074,FEDEX.GROUND,75211,72223,2020-02-03T16:10:00-06:00,2020-02-04T10:23:26-06:00,722,1,Monday
779934177271,FEDEX.GROUND,75211,33184,2020-01-28T00:00:00,2020-01-31T14:04:15-05:00,331,3,Tuesday
390494890799,FEDEX.GROUND,75211,77449,2020-02-19T16:29:00-06:00,2020-02-20T11:49:10-06:00,774,1,Wednesday
390504215335,FEDEX.GROUND,75211,72802,2020-02-19T16:47:00-06:00,2020-02-20T10:17:29-06:00,728,1,Wednesday
390098628005,FEDEX.GROUND,75211,38116,2020-02-03T16:10:00-06:00,2020-02-05T08:56:41-06:00,381,2,Monday
390117623230,FEDEX.GROUND,75211,75165,2020-02-03T16:10:00-06:00,2020-02-04T09:48:06-06:00,751,1,Monday
390113090291,FEDEX.GROUND,75211,75605,2020-02-03T16:10:00-06:00,2020-02-04T12:42:12-06:00,756,1,Monday
779928271796,FEDEX.GROUND,75211,73020,2020-01-29T00:00:00,2020-01-31T11:07:13-06:00,730,2,Wednesday
779945877290,FEDEX.GROUND,75211,72076,2020-01-28T15:52:00-06:00,2020-01-29T09:23:25-06:00,720,1,Tuesday
779902131024,FEDEX.GROUND,75211,91355,2020-01-27T16:50:00-06:00,2020-01-30T11:09:54-08:00,913,3,Monday
390117611796,FEDEX.GROUND,75211,39581,2020-02-03T16:10:00-06:00,2020-02-05T11:30:31-06:00,395,2,Monday
390455128801,FEDEX.GROUND,75211,49417,2020-02-19T00:00:00,2020-02-24T10:08:56-05:00,494,3,Wednesday
390504257787,FEDEX.GROUND,75211,76528,2020-02-19T16:47:00-06:00,2020-02-20T10:10:00-06:00,765,1,Wednesday
779934059442,FEDEX.GROUND,75211,28655,2020-01-28T00:00:00,2020-01-31T14:02:26-05:00,286,3,Tuesday
390120941164,FEDEX.GROUND,75211,75075,2020-02-03T16:10:00-06:00,2020-02-04T10:30:22-06:00,750,1,Monday
779894934387,FEDEX.GROUND,75211,34610,2020-01-27T16:26:00-06:00,2020-01-30T10:52:36-05:00,346,3,Monday
779902138886,FEDEX.GROUND,75211,95136,2020-01-27T16:50:00-06:00,2020-01-30T10:16:51-08:00,951,3,Monday
390116183740,FEDEX.GROUND,75211,85308,2020-02-03T17:12:00-06:00,2020-02-06T13:57:40-07:00,853,3,Monday
390119549171,FEDEX.GROUND,75211,88061,2020-02-03T16:10:00-06:00,2020-02-05T11:48:47-07:00,880,2,Monday
779903627959,FEDEX.GROUND,75211,80524,2020-01-29T00:00:00,2020-02-03T14:09:58-07:00,805,3,Wednesday
779903628360,FEDEX.GROUND,75211,87124,2020-01-29T00:00:00,2020-02-03T09:23:54-07:00,871,3,Wednesday
779901649230,FEDEX.GROUND,75211,75428,2020-01-27T00:00:00,2020-01-28T12:51:21-06:00,754,1,Monday
779907409684,FEDEX.GROUND,75211,74743,2020-01-27T00:00:00,2020-01-28T15:50:51-06:00,747,1,Monday
390106156780,FEDEX.GROUND,75211,26301,2020-02-05T00:00:00,2020-02-10T08:18:09-05:00,263,3,Wednesday
390132855014,FEDEX.GROUND,75211,78045,2020-02-04T00:00:00,2020-02-06T13:30:25-06:00,780,2,Tuesday
390106997200,FEDEX.GROUND,75211,39042,2020-02-03T17:12:00-06:00,2020-02-05T10:09:15-06:00,390,2,Monday
779892192775,FEDEX.GROUND,75211,47520,2020-01-27T16:26:00-06:00,2020-01-29T11:53:18-06:00,475,2,Monday
390117606801,FEDEX.GROUND,75211,39581,2020-02-03T16:10:00-06:00,2020-02-05T11:30:31-06:00,395,2,Monday
390106155279,FEDEX.GROUND,75211,67212,2020-02-05T00:00:00,2020-02-07T08:55:57-06:00,672,2,Wednesday
390121051340,FEDEX.GROUND,75211,72921,2020-02-03T16:10:00-06:00,2020-02-04T11:01:24-06:00,729,1,Monday
390099979916,FEDEX.GROUND,75211,72032,2020-02-03T17:12:00-06:00,2020-02-04T10:52:38-06:00,720,1,Monday
390126210392,FEDEX.GROUND,75211,36303,2020-02-03T18:26:00-06:00,2020-02-05T09:58:04-06:00,363,2,Monday
390534520964,FEDEX.GROUND,75211,39211,2020-02-20T17:16:00-06:00,2020-02-24T10:54:25-06:00,392,2,Thursday
390534755596,FEDEX.GROUND,75211,39402,2020-02-20T16:06:00-06:00,2020-02-24T09:18:21-06:00,394,2,Thursday
390534735860,FEDEX.GROUND,75211,80021,2020-02-20T16:06:00-06:00,2020-02-24T07:57:04-07:00,800,2,Thursday
390532156788,FEDEX.GROUND,75211,67216,2020-02-20T00:00:00,2020-02-24T09:41:05-06:00,672,2,Thursday
779926657150,FEDEX.GROUND,75211,74133,2020-01-29T00:00:00,2020-01-30T11:12:09-06:00,741,1,Wednesday
779905358003,FEDEX.GROUND,75211,89508,2020-01-27T00:00:00,2020-01-30T11:53:44-08:00,895,3,Monday
779947207109,FEDEX.GROUND,75211,74074,2020-01-28T16:52:00-06:00,2020-01-29T11:12:07-06:00,740,1,Tuesday
390418594978,FEDEX.GROUND,75211,76063,2020-02-17T15:54:00-06:00,2020-02-18T11:01:13-06:00,760,0,Monday
390429070930,FEDEX.GROUND,75211,29607,2020-02-17T00:00:00,2020-02-20T13:34:59-05:00,296,2,Monday
390455128960,FEDEX.GROUND,75211,76502,2020-02-19T00:00:00,2020-02-20T15:42:42-06:00,765,1,Wednesday
779946312192,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
779911353463,FEDEX.GROUND,75211,75070,2020-01-27T14:59:00-06:00,2020-01-28T11:02:51-06:00,750,1,Monday
779920085720,FEDEX.GROUND,75211,63122,2020-01-27T16:50:00-06:00,2020-01-29T10:08:37-06:00,631,2,Monday
779928272093,FEDEX.GROUND,75211,80751,2020-01-29T00:00:00,2020-02-03T10:27:59-07:00,807,3,Wednesday
779949955260,FEDEX.GROUND,75211,30009,2020-01-28T14:20:00-06:00,2020-01-31T10:51:55-05:00,300,3,Tuesday
390119658503,FEDEX.GROUND,75211,78064,2020-02-03T16:10:00-06:00,2020-02-04T12:26:09-06:00,780,1,Monday
779912264383,FEDEX.GROUND,75211,80020,2020-01-27T16:50:00-06:00,2020-01-29T14:38:10-07:00,800,2,Monday
390444803020,FEDEX.GROUND,75211,74432,2020-02-17T15:50:00-06:00,2020-02-18T12:47:16-06:00,744,0,Monday
390420811627,FEDEX.GROUND,75211,76661,2020-02-17T15:54:00-06:00,2020-02-18T13:23:04-06:00,766,0,Monday
779947209524,FEDEX.GROUND,75211,70663,2020-01-28T15:52:00-06:00,2020-01-30T11:31:57-06:00,706,2,Tuesday
779911735682,FEDEX.GROUND,75211,79912,2020-01-27T16:26:00-06:00,2020-01-29T11:22:56-07:00,799,2,Monday
390092819464,FEDEX.GROUND,75211,78251,2020-02-03T16:10:00-06:00,2020-02-04T11:11:55-06:00,782,1,Monday
779947263315,FEDEX.GROUND,75211,75040,2020-01-28T15:52:00-06:00,2020-01-29T10:40:00-06:00,750,1,Tuesday
779902516014,FEDEX.GROUND,75211,81052,2020-01-27T00:00:00,2020-01-29T10:55:36-07:00,810,2,Monday
779927809036,FEDEX.GROUND,75211,84075,2020-01-28T16:03:00-06:00,2020-01-31T12:03:22-07:00,840,3,Tuesday
779912270323,FEDEX.GROUND,75211,73701,2020-01-27T16:50:00-06:00,2020-01-28T13:55:12-06:00,737,1,Monday
779928271260,FEDEX.GROUND,75211,77304,2020-01-29T00:00:00,2020-01-31T11:24:50-06:00,773,2,Wednesday
390120299583,FEDEX.GROUND,75211,75773,2020-02-03T16:10:00-06:00,2020-02-04T11:12:00-06:00,757,1,Monday
390106849170,FEDEX.GROUND,75211,39503,2020-02-03T17:12:00-06:00,2020-02-05T09:17:39-06:00,395,2,Monday
390429071720,FEDEX.GROUND,75211,29607,2020-02-17T00:00:00,2020-02-20T13:34:59-05:00,296,2,Monday
390118732900,FEDEX.GROUND,75211,71457,2020-02-03T16:10:00-06:00,2020-02-04T12:10:56-06:00,714,1,Monday
779909680650,FEDEX.GROUND,75211,30067,2020-01-27T14:59:00-06:00,2020-01-30T12:37:52-05:00,300,3,Monday
779915645756,FEDEX.GROUND,75211,06351,2020-01-27T15:47:00-06:00,2020-01-30T08:53:50-05:00,063,3,Monday
779947301011,FEDEX.GROUND,75211,75773,2020-01-28T15:52:00-06:00,2020-01-29T10:27:43-06:00,757,1,Tuesday
779915772362,FEDEX.GROUND,75211,74834,2020-01-27T15:47:00-06:00,2020-01-28T12:15:37-06:00,748,1,Monday
779915659693,FEDEX.GROUND,75211,72209,2020-01-27T15:47:00-06:00,2020-01-28T08:52:45-06:00,722,1,Monday
779909278383,FEDEX.GROUND,75211,34221,2020-01-28T00:00:00,2020-01-31T10:44:43-05:00,342,3,Tuesday
779921314125,FEDEX.GROUND,75211,87410,2020-01-27T17:31:00-06:00,2020-01-31T12:03:39-07:00,874,4,Monday
779902507936,FEDEX.GROUND,75211,81052,2020-01-27T00:00:00,2020-01-29T10:55:36-07:00,810,2,Monday
779895103956,FEDEX.GROUND,75211,79529,2020-01-27T16:26:00-06:00,2020-01-28T11:10:27-06:00,795,1,Monday
390129369146,FEDEX.GROUND,75211,77071,2020-02-05T00:00:00,2020-02-06T12:16:05-06:00,770,1,Wednesday
779915756539,FEDEX.GROUND,75211,74834,2020-01-27T15:47:00-06:00,2020-01-28T12:15:37-06:00,748,1,Monday
390420958260,FEDEX.GROUND,75211,08701,2020-02-17T00:00:00,2020-02-20T13:13:10-05:00,087,2,Monday
390109774317,FEDEX.GROUND,75211,72202,2020-02-03T00:00:00,2020-02-07T09:36:11-06:00,722,4,Monday
390118908794,FEDEX.GROUND,75211,75069,2020-02-03T16:10:00-06:00,2020-02-04T10:14:00-06:00,750,1,Monday
390450279402,FEDEX.GROUND,75211,88005,2020-02-18T16:11:00-06:00,2020-02-20T10:09:02-07:00,880,2,Tuesday
390532158482,FEDEX.GROUND,75211,70535,2020-02-20T00:00:00,2020-02-24T12:25:40-06:00,705,2,Thursday
390119544170,FEDEX.GROUND,75211,88061,2020-02-03T16:10:00-06:00,2020-02-05T11:48:47-07:00,880,2,Monday
390430523509,FEDEX.GROUND,75211,78254,2020-02-17T15:50:00-06:00,2020-02-18T13:12:54-06:00,782,0,Monday
779902511295,FEDEX.GROUND,75211,81052,2020-01-27T00:00:00,2020-01-29T10:55:36-07:00,810,2,Monday
779918043723,FEDEX.GROUND,75211,81620,2020-01-27T15:47:00-06:00,2020-01-30T09:26:13-07:00,816,3,Monday
390121056261,FEDEX.GROUND,75211,77015,2020-02-03T16:10:00-06:00,2020-02-04T10:26:41-06:00,770,1,Monday
390121060996,FEDEX.GROUND,75211,77015,2020-02-03T16:10:00-06:00,2020-02-04T10:26:41-06:00,770,1,Monday
390496229800,FEDEX.GROUND,75211,77449,2020-02-19T16:29:00-06:00,2020-02-20T11:49:10-06:00,774,1,Wednesday
390532156685,FEDEX.GROUND,75211,70665,2020-02-20T00:00:00,2020-02-24T13:15:44-06:00,706,2,Thursday
779912167894,FEDEX.GROUND,75211,85119,2020-01-27T16:26:00-06:00,2020-01-30T14:38:58-07:00,851,3,Monday
779902519951,FEDEX.GROUND,75211,81052,2020-01-27T00:00:00,2020-01-29T10:55:36-07:00,810,2,Monday
779919814195,FEDEX.GROUND,75211,33166,2020-01-27T17:31:00-06:00,2020-01-30T10:53:34-05:00,331,3,Monday
779909666049,FEDEX.GROUND,75211,30067,2020-01-27T14:59:00-06:00,2020-01-30T12:37:52-05:00,300,3,Monday
390106860932,FEDEX.GROUND,75211,74074,2020-02-03T17:12:00-06:00,2020-02-04T11:54:42-06:00,740,1,Monday
779916707787,FEDEX.GROUND,75211,70068,2020-01-27T15:47:00-06:00,2020-01-29T10:59:02-06:00,700,2,Monday
779913322191,FEDEX.GROUND,75211,75482,2020-01-27T15:47:00-06:00,2020-01-28T09:56:00-06:00,754,1,Monday
390106155945,FEDEX.GROUND,75211,67212,2020-02-05T00:00:00,2020-02-07T08:55:57-06:00,672,2,Wednesday
390120085170,FEDEX.GROUND,75211,71601,2020-02-03T17:12:00-06:00,2020-02-05T11:56:37-06:00,716,2,Monday
779895103544,FEDEX.GROUND,75211,79529,2020-01-27T16:26:00-06:00,2020-01-28T11:10:27-06:00,795,1,Monday
779895259723,FEDEX.GROUND,75211,93036,2020-01-27T16:26:00-06:00,2020-01-30T10:47:15-08:00,930,3,Monday
779895200949,FEDEX.GROUND,75211,50010,2020-01-27T00:00:00,2020-01-30T10:31:00-06:00,500,3,Monday
390430549472,FEDEX.GROUND,75211,73533,2020-02-17T15:50:00-06:00,2020-02-18T10:45:51-06:00,735,0,Monday
390471528842,FEDEX.GROUND,75211,78238,2020-02-18T00:00:00,2020-02-19T11:48:25-06:00,782,1,Tuesday
390121950474,FEDEX.GROUND,75211,67205,2020-02-03T16:10:00-06:00,2020-02-04T10:07:41-06:00,672,1,Monday
390103821465,FEDEX.GROUND,75211,77587,2020-02-03T00:00:00,2020-02-04T12:24:01-06:00,775,1,Monday
390105948191,FEDEX.GROUND,75211,47905,2020-02-04T00:00:00,2020-02-06T11:17:12-05:00,479,2,Tuesday
779946314004,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
390429743318,FEDEX.GROUND,75211,39202,2020-02-17T16:56:00-06:00,2020-02-20T10:09:33-06:00,392,2,Monday
780691948007,FEDEX.GROUND,75211,30518,2019-11-04T00:00:00,2019-11-06T11:31:25-05:00,305,2,Monday
779911428075,FEDEX.GROUND,75211,86044,2020-01-27T14:59:00-06:00,2020-01-30T10:21:14-07:00,860,3,Monday
779912294250,FEDEX.GROUND,75211,33403,2020-01-27T16:50:00-06:00,2020-01-30T15:22:03-05:00,334,3,Monday
390121647870,FEDEX.GROUND,75211,38668,2020-02-03T16:10:00-06:00,2020-02-05T10:22:51-06:00,386,2,Monday
390430511251,FEDEX.GROUND,75211,78254,2020-02-17T15:50:00-06:00,2020-02-18T13:12:54-06:00,782,0,Monday
390429747405,FEDEX.GROUND,75211,39157,2020-02-17T16:56:00-06:00,2020-02-19T11:45:35-06:00,391,1,Monday
390117603099,FEDEX.GROUND,75211,77063,2020-02-03T16:10:00-06:00,2020-02-04T09:47:40-06:00,770,1,Monday
390120561614,FEDEX.GROUND,75211,72223,2020-02-03T16:10:00-06:00,2020-02-04T10:23:26-06:00,722,1,Monday
390129369352,FEDEX.GROUND,75211,85326,2020-02-05T00:00:00,2020-02-07T09:25:47-07:00,853,2,Wednesday
390444817416,FEDEX.GROUND,75211,67017,2020-02-17T15:50:00-06:00,2020-02-18T11:48:30-06:00,670,0,Monday
779892193017,FEDEX.GROUND,75211,47520,2020-01-27T16:26:00-06:00,2020-01-29T11:53:18-06:00,475,2,Monday
779928319990,FEDEX.GROUND,75211,49424,2020-01-29T00:00:00,2020-02-03T09:33:45-05:00,494,3,Wednesday
779947356121,FEDEX.GROUND,75211,76302,2020-01-28T15:52:00-06:00,2020-01-29T08:59:16-06:00,763,1,Tuesday
779907700295,FEDEX.GROUND,75211,39339,2020-01-27T00:00:00,2020-01-29T13:43:37-06:00,393,2,Monday
779934033660,FEDEX.GROUND,75211,78061,2020-01-28T00:00:00,2020-01-30T13:02:44-06:00,780,2,Tuesday
779916682805,FEDEX.GROUND,75211,80026,2020-01-27T15:47:00-06:00,2020-01-29T08:42:13-07:00,800,2,Monday
779913115047,FEDEX.GROUND,75211,76063,2020-01-27T15:47:00-06:00,2020-01-28T14:09:05-06:00,760,1,Monday
779903629528,FEDEX.GROUND,75211,78232,2020-01-29T00:00:00,2020-01-30T10:21:27-06:00,782,1,Wednesday
390108471449,FEDEX.GROUND,75211,49512,2020-02-03T00:00:00,2020-02-06T15:15:18-05:00,495,3,Monday
390532157589,FEDEX.GROUND,75211,70605,2020-02-20T00:00:00,2020-02-24T11:20:45-06:00,706,2,Thursday
390504200972,FEDEX.GROUND,75211,75052,2020-02-19T16:47:00-06:00,2020-02-20T10:20:21-06:00,750,1,Wednesday
779916664184,FEDEX.GROUND,75211,77429,2020-01-27T15:47:00-06:00,2020-01-28T09:53:28-06:00,774,1,Monday
390117427940,FEDEX.GROUND,75211,74883,2020-02-03T16:10:00-06:00,2020-02-04T13:16:51-06:00,748,1,Monday
390429832276,FEDEX.GROUND,75211,79761,2020-02-17T00:00:00,2020-02-18T12:34:19-06:00,797,0,Monday
779928271270,FEDEX.GROUND,75211,29483,2020-01-29T00:00:00,2020-02-03T09:51:21-05:00,294,3,Wednesday
779917922610,FEDEX.GROUND,75211,76226,2020-01-27T15:47:00-06:00,2020-01-28T10:58:43-06:00,762,1,Monday
390118856830,FEDEX.GROUND,75211,75070,2020-02-03T16:10:00-06:00,2020-02-04T11:39:36-06:00,750,1,Monday
779926658113,FEDEX.GROUND,75211,78749,2020-01-29T00:00:00,2020-01-30T10:37:28-06:00,787,1,Wednesday
390117652248,FEDEX.GROUND,75211,76710,2020-02-03T16:10:00-06:00,2020-02-04T09:37:34-06:00,767,1,Monday
390120935879,FEDEX.GROUND,75211,75075,2020-02-03T16:10:00-06:00,2020-02-04T10:30:22-06:00,750,1,Monday
779903629150,FEDEX.GROUND,75211,81303,2020-01-29T00:00:00,2020-02-01T09:35:02-07:00,813,2,Wednesday
779915855969,FEDEX.GROUND,75211,67114,2020-01-27T15:47:00-06:00,2020-01-28T09:02:04-06:00,671,1,Monday
390101201291,FEDEX.GROUND,75211,85392,2020-02-03T16:10:00-06:00,2020-02-06T08:18:04-07:00,853,3,Monday
390119694648,FEDEX.GROUND,75211,77584,2020-02-03T16:10:00-06:00,2020-02-04T10:54:29-06:00,775,1,Monday
390121930509,FEDEX.GROUND,75211,67205,2020-02-03T16:10:00-06:00,2020-02-04T10:07:41-06:00,672,1,Monday
390555551549,FEDEX.GROUND,75211,70634,2020-02-21T16:03:00-06:00,2020-02-24T11:07:42-06:00,706,1,Friday
779917944029,FEDEX.GROUND,75211,76053,2020-01-27T15:47:00-06:00,2020-01-28T10:47:13-06:00,760,1,Monday
390109774795,FEDEX.GROUND,75211,72202,2020-02-03T00:00:00,2020-02-07T09:36:11-06:00,722,4,Monday
390119019028,FEDEX.GROUND,75211,88061,2020-02-03T16:10:00-06:00,2020-02-05T11:48:47-07:00,880,2,Monday
390117984469,FEDEX.GROUND,75211,79925,2020-02-03T17:12:00-06:00,2020-02-05T11:05:37-07:00,799,2,Monday
390118614574,FEDEX.GROUND,75211,78624,2020-02-03T16:10:00-06:00,2020-02-04T12:31:32-06:00,786,1,Monday
779947134500,FEDEX.GROUND,75211,64093,2020-01-28T15:52:00-06:00,2020-01-30T09:34:15-06:00,640,2,Tuesday
779945926214,FEDEX.GROUND,75211,77505,2020-01-28T16:03:00-06:00,2020-01-29T10:14:40-06:00,775,1,Tuesday
390119438399,FEDEX.GROUND,75211,72762,2020-02-03T16:10:00-06:00,2020-02-05T10:19:36-06:00,727,2,Monday
390119404357,FEDEX.GROUND,75211,71350,2020-02-03T16:10:00-06:00,2020-02-04T10:07:26-06:00,713,1,Monday
390119703131,FEDEX.GROUND,75211,75904,2020-02-03T16:10:00-06:00,2020-02-04T10:11:59-06:00,759,1,Monday
390417996129,FEDEX.GROUND,75211,80130,2020-02-17T15:54:00-06:00,2020-02-19T08:32:12-07:00,801,1,Monday
390455128190,FEDEX.GROUND,75211,73118,2020-02-19T00:00:00,2020-02-20T16:04:29-06:00,731,1,Wednesday
779928271292,FEDEX.GROUND,75211,67124,2020-01-29T00:00:00,2020-01-31T10:09:20-06:00,671,2,Wednesday
779945812476,FEDEX.GROUND,75211,71111,2020-01-28T15:52:00-06:00,2020-01-29T09:40:12-06:00,711,1,Tuesday
779902137798,FEDEX.GROUND,75211,91401,2020-01-27T16:50:00-06:00,2020-01-30T12:22:50-08:00,914,3,Monday
390129369455,FEDEX.GROUND,75211,85326,2020-02-05T00:00:00,2020-02-07T09:25:47-07:00,853,2,Wednesday
390467230749,FEDEX.GROUND,75211,75006,2020-02-18T16:16:00-06:00,2020-02-19T10:49:29-06:00,750,1,Tuesday
390116768368,FEDEX.GROUND,75211,78613,2020-02-03T16:10:00-06:00,2020-02-04T10:17:18-06:00,786,1,Monday
390429747107,FEDEX.GROUND,75211,39042,2020-02-17T16:56:00-06:00,2020-02-19T10:24:06-06:00,390,1,Monday
779915869130,FEDEX.GROUND,75211,67114,2020-01-27T15:47:00-06:00,2020-01-28T09:02:04-06:00,671,1,Monday
390099978931,FEDEX.GROUND,75211,94520,2020-02-03T17:12:00-06:00,2020-02-06T11:16:24-08:00,945,3,Monday
390430579887,FEDEX.GROUND,75211,78735,2020-02-17T15:50:00-06:00,2020-02-18T10:22:11-06:00,787,0,Monday
779946701325,FEDEX.GROUND,75211,75104,2020-01-28T15:52:00-06:00,2020-01-29T11:04:02-06:00,751,1,Tuesday
779902134674,FEDEX.GROUND,75211,92008,2020-01-27T16:50:00-06:00,2020-01-30T11:07:13-08:00,920,3,Monday
390095160417,FEDEX.GROUND,75211,77068,2020-02-03T16:10:00-06:00,2020-02-04T10:12:29-06:00,770,1,Monday
390125680912,FEDEX.GROUND,75211,32534,2020-02-04T16:27:00-06:00,2020-02-07T10:59:57-06:00,325,3,Tuesday
779920520998,FEDEX.GROUND,75211,95407,2020-01-27T16:50:00-06:00,2020-01-30T09:51:04-08:00,954,3,Monday
390428759115,FEDEX.GROUND,75211,44646,2020-02-17T15:54:00-06:00,2020-02-20T10:38:06-05:00,446,2,Monday
779946320271,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
779947390035,FEDEX.GROUND,75211,70785,2020-01-28T15:52:00-06:00,2020-01-30T09:58:18-06:00,707,2,Tuesday
779946309369,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
778138715656,FEDEX.GROUND,75211,10019,2019-11-19T00:00:00,2019-11-22T12:27:02-05:00,100,3,Tuesday
779913093987,FEDEX.GROUND,75211,76051,2020-01-27T15:47:00-06:00,2020-01-28T10:14:38-06:00,760,1,Monday
779917789901,FEDEX.GROUND,75211,76017,2020-01-27T15:47:00-06:00,2020-01-28T09:17:04-06:00,760,1,Monday
390129068987,FEDEX.GROUND,75211,77706,2020-02-04T16:27:00-06:00,2020-02-05T10:52:08-06:00,777,1,Tuesday
390125016160,FEDEX.GROUND,75211,78726,2020-02-03T18:26:00-06:00,2020-02-04T15:18:14-06:00,787,1,Monday
390101201902,FEDEX.GROUND,75211,85392,2020-02-03T16:10:00-06:00,2020-02-06T08:18:04-07:00,853,3,Monday
779946311406,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
779921314397,FEDEX.GROUND,75211,87410,2020-01-27T17:31:00-06:00,2020-01-31T12:03:39-07:00,874,4,Monday
779902512339,FEDEX.GROUND,75211,81052,2020-01-27T00:00:00,2020-01-29T10:55:36-07:00,810,2,Monday
778268993239,FEDEX.GROUND,75211,10308,2019-11-25T00:00:00,2019-11-29T09:09:20-05:00,103,3,Monday
779916720935,FEDEX.GROUND,75211,70068,2020-01-27T15:47:00-06:00,2020-01-29T10:59:02-06:00,700,2,Monday
779913364740,FEDEX.GROUND,75211,79065,2020-01-27T15:47:00-06:00,2020-01-29T11:07:51-06:00,790,2,Monday
390092759042,FEDEX.GROUND,75211,77099,2020-02-03T16:10:00-06:00,2020-02-04T10:37:09-06:00,770,1,Monday
390430786873,FEDEX.GROUND,75211,67205,2020-02-17T15:50:00-06:00,2020-02-18T09:34:53-06:00,672,0,Monday
390532155369,FEDEX.GROUND,75211,78045,2020-02-20T00:00:00,2020-02-24T11:09:57-06:00,780,2,Thursday
390427263703,FEDEX.GROUND,75211,77386,2020-02-17T16:56:00-06:00,2020-02-18T10:14:28-06:00,773,0,Monday
390563082391,FEDEX.GROUND,75211,72802,2020-02-21T17:08:00-06:00,2020-02-24T12:59:36-06:00,728,1,Friday
779912276560,FEDEX.GROUND,75211,79935,2020-01-27T16:50:00-06:00,2020-01-29T10:00:27-07:00,799,2,Monday
390427266562,FEDEX.GROUND,75211,92618,2020-02-17T16:56:00-06:00,2020-02-20T09:21:56-08:00,926,2,Monday
390494890733,FEDEX.GROUND,75211,77449,2020-02-19T16:29:00-06:00,2020-02-20T11:49:10-06:00,774,1,Wednesday
779915561782,FEDEX.GROUND,75211,78557,2020-01-27T15:47:00-06:00,2020-01-29T09:39:38-06:00,785,2,Monday
779915495917,FEDEX.GROUND,75211,78735,2020-01-27T15:47:00-06:00,2020-01-29T09:31:18-06:00,787,2,Monday
390118561165,FEDEX.GROUND,75211,85374,2020-02-03T16:10:00-06:00,2020-02-06T12:18:27-07:00,853,3,Monday
779915608410,FEDEX.GROUND,75211,45356,2020-01-27T15:47:00-06:00,2020-01-30T12:08:30-05:00,453,3,Monday
779902510163,FEDEX.GROUND,75211,81052,2020-01-27T00:00:00,2020-01-29T10:55:36-07:00,810,2,Monday
779947179333,FEDEX.GROUND,75211,75078,2020-01-28T15:52:00-06:00,2020-01-29T09:54:53-06:00,750,1,Tuesday
390106154824,FEDEX.GROUND,75211,78216,2020-02-05T00:00:00,2020-02-06T09:55:59-06:00,782,1,Wednesday
390129748219,FEDEX.GROUND,75211,24901,2020-02-04T16:27:00-06:00,2020-02-07T09:50:26-05:00,249,3,Tuesday
390470879960,FEDEX.GROUND,75211,71467,2020-02-18T16:16:00-06:00,2020-02-19T12:44:29-06:00,714,1,Tuesday
390477812997,FEDEX.GROUND,75211,39042,2020-02-18T16:16:00-06:00,2020-02-20T10:22:48-06:00,390,2,Tuesday
779917503245,FEDEX.GROUND,75211,75088,2020-01-27T15:47:00-06:00,2020-01-28T10:23:57-06:00,750,1,Monday
779928271546,FEDEX.GROUND,75211,75701,2020-01-29T00:00:00,2020-01-31T12:50:18-06:00,757,2,Wednesday
779897481388,FEDEX.GROUND,75211,88101,2020-01-27T16:50:00-06:00,2020-01-28T12:34:21-06:00,881,1,Monday
779924853467,FEDEX.GROUND,75211,85326,2020-01-28T16:03:00-06:00,2020-01-30T08:45:37-07:00,853,2,Tuesday
779907701589,FEDEX.GROUND,75211,39339,2020-01-27T00:00:00,2020-01-29T13:43:37-06:00,393,2,Monday
779926658010,FEDEX.GROUND,75211,78749,2020-01-29T00:00:00,2020-01-30T10:37:28-06:00,787,1,Wednesday
390106849581,FEDEX.GROUND,75211,39503,2020-02-03T17:12:00-06:00,2020-02-05T09:17:39-06:00,395,2,Monday
390116181586,FEDEX.GROUND,75211,94510,2020-02-03T17:12:00-06:00,2020-02-06T09:34:10-08:00,945,3,Monday
390120495734,FEDEX.GROUND,75211,76862,2020-02-03T18:26:00-06:00,2020-02-04T12:56:07-06:00,768,1,Monday
778245074032,FEDEX.GROUND,75211,28516,2019-11-22T00:00:00,2019-11-26T14:53:21-05:00,285,2,Friday
778035678921,FEDEX.GROUND,75211,45459,2019-11-15T00:00:00,2019-11-19T14:43:28-05:00,454,2,Friday
390123075010,FEDEX.GROUND,75211,74601,2020-02-04T16:27:00-06:00,2020-02-06T11:05:21-06:00,746,2,Tuesday
779944429990,FEDEX.GROUND,75211,94103,2020-01-28T16:52:00-06:00,2020-01-31T11:44:45-08:00,941,3,Tuesday
