zip_group_to,day_of_week,days_req,n_success,n_failure,n,percentage,confidence_yes,confidence_no,decision,successRateTargetPct,n_success_aggregate,n_failure_aggregate,n_aggregate,percentage_aggregate,confidence_yes_aggregate,confidence_no_aggregate,decision_aggregate,successRateTargetPct_aggregate
300,Monday,1,0,9,9,0.0,5.766503906250303e-19,1.0000000000000004,no,0.985,0,14,14,0.0,4.378938903808929e-28,1.0000000000000007,no,0.985
300,Tuesday,1,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985,0,14,14,0.0,4.378938903808929e-28,1.0000000000000007,no,0.985
300,Monday,2,1,8,9,0.1111111111111111,5.027840000000054e-15,0.9999999999999952,no,0.98,2,12,14,0.14285714285714285,8.285093888000155e-21,1.0,no,0.98
300,Tuesday,2,1,4,5,0.2,1.8880000000000084e-08,0.9999999811200001,no,0.98,2,12,14,0.14285714285714285,8.285093888000155e-21,1.0,no,0.98
300,Monday,3,9,0,9,1.0,0.18292719311245326,0.8170728068875469,defer,0.98,14,0,14,1.0,0.2614308973545963,0.7385691026454041,defer,0.98
300,Tuesday,3,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98,14,0,14,1.0,0.2614308973545963,0.7385691026454041,defer,0.98
301,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
301,Monday,1,2,0,2,1.0,0.04432837500000003,0.955671625,defer,0.985,2,0,2,1.0,0.04432837500000003,0.955671625,defer,0.985
301,Monday,2,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
301,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
303,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
303,Monday,1,1,0,1,1.0,0.029775000000000017,0.9702249999999999,defer,0.985,1,0,1,1.0,0.029775000000000017,0.9702249999999999,defer,0.985
303,Monday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
303,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
305,Monday,0,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985
305,Monday,1,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985
305,Monday,2,7,1,8,0.875,0.013114893805128725,0.9868851061948712,no,0.98,7,1,8,0.875,0.013114893805128725,0.9868851061948712,no,0.98
305,Monday,3,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98
306,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
306,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
306,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
306,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
314,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
314,Monday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
314,Monday,2,3,1,4,0.75,0.003842387200000007,0.9961576127999997,no,0.98,3,1,4,0.75,0.003842387200000007,0.9961576127999997,no,0.98
314,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
322,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
322,Monday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
322,Monday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
322,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
325,Friday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
325,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
325,Tuesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
325,Friday,1,1,0,1,1.0,0.029775000000000017,0.9702249999999999,defer,0.985,1,6,7,0.14285714285714285,1.3489347656250497e-12,0.9999999999986511,no,0.985
325,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,1,6,7,0.14285714285714285,1.3489347656250497e-12,0.9999999999986511,no,0.985
325,Tuesday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,1,6,7,0.14285714285714285,1.3489347656250497e-12,0.9999999999986511,no,0.985
325,Friday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,2,5,7,0.2857142857142857,1.7310976000000101e-09,0.9999999982689024,no,0.98
325,Monday,2,1,1,2,0.5,0.0011840000000000019,0.9988159999999998,no,0.98,2,5,7,0.2857142857142857,1.7310976000000101e-09,0.9999999982689024,no,0.98
325,Tuesday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,2,5,7,0.2857142857142857,1.7310976000000101e-09,0.9999999982689024,no,0.98
325,Friday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
325,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
325,Tuesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
327,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
327,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
327,Monday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
327,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
328,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
328,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
328,Tuesday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
328,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
329,Wednesday,0,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
329,Wednesday,1,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
329,Wednesday,2,0,6,6,0.0,1.2800000000000093e-12,0.9999999999987202,no,0.98,0,6,6,0.0,1.2800000000000093e-12,0.9999999999987202,no,0.98
329,Wednesday,3,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98
331,Monday,0,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985
331,Tuesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985
331,Monday,1,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985
331,Tuesday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985
331,Monday,2,0,6,6,0.0,1.2800000000000093e-12,0.9999999999987202,no,0.98,0,10,10,0.0,2.0480000000000297e-19,1.0000000000000002,no,0.98
331,Tuesday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,0,10,10,0.0,2.0480000000000297e-19,1.0000000000000002,no,0.98
331,Monday,3,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98,10,0,10,1.0,0.1992686492502042,0.8007313507497961,defer,0.98
331,Tuesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,10,0,10,1.0,0.1992686492502042,0.8007313507497961,defer,0.98
334,Friday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
334,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
334,Wednesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
334,Friday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
334,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
334,Wednesday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
334,Friday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,7,7,0.0,2.5600000000000224e-14,0.9999999999999746,no,0.98
334,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,7,7,0.0,2.5600000000000224e-14,0.9999999999999746,no,0.98
334,Wednesday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,0,7,7,0.0,2.5600000000000224e-14,0.9999999999999746,no,0.98
334,Friday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
334,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
334,Wednesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
335,Monday,0,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
335,Monday,1,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
335,Monday,2,0,7,7,0.0,2.5600000000000224e-14,0.9999999999999746,no,0.98,0,7,7,0.0,2.5600000000000224e-14,0.9999999999999746,no,0.98
335,Monday,3,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
338,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
338,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
338,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
338,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
339,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
339,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
339,Monday,2,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
339,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
341,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985
341,Tuesday,0,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985
341,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985
341,Tuesday,1,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985
341,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,10,10,0.0,2.0480000000000297e-19,1.0000000000000002,no,0.98
341,Tuesday,2,0,8,8,0.0,5.120000000000055e-16,0.9999999999999996,no,0.98,0,10,10,0.0,2.0480000000000297e-19,1.0000000000000002,no,0.98
341,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,10,0,10,1.0,0.1992686492502042,0.8007313507497961,defer,0.98
341,Tuesday,3,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98,10,0,10,1.0,0.1992686492502042,0.8007313507497961,defer,0.98
342,Monday,0,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
342,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
342,Monday,1,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
342,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
342,Monday,2,1,2,3,0.3333333333333333,3.1520000000000084e-05,0.9999684799999999,no,0.98,1,3,4,0.25,7.872000000000026e-07,0.9999992128,no,0.98
342,Tuesday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,1,3,4,0.25,7.872000000000026e-07,0.9999992128,no,0.98
342,Monday,3,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
342,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
346,Monday,0,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
346,Tuesday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
346,Monday,1,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
346,Tuesday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
346,Monday,2,0,3,3,0.0,1.6000000000000053e-07,0.9999998400000002,no,0.98,0,5,5,0.0,6.400000000000039e-11,0.9999999999360002,no,0.98
346,Tuesday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,5,5,0.0,6.400000000000039e-11,0.9999999999360002,no,0.98
346,Monday,3,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
346,Tuesday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
349,Tuesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
349,Tuesday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
349,Tuesday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98
349,Tuesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
350,Tuesday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
350,Tuesday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
350,Tuesday,2,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
350,Tuesday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
351,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
351,Monday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
351,Monday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98
351,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
352,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
352,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
352,Monday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
352,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
356,Tuesday,0,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985
356,Tuesday,1,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985
356,Tuesday,2,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98
356,Tuesday,3,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98
358,Monday,0,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
358,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
358,Monday,1,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
358,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
358,Monday,2,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98
358,Tuesday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98
358,Monday,3,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98
358,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98
361,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
361,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
361,Monday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
361,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
363,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
363,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
363,Monday,2,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
363,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
366,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
366,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
366,Monday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
366,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
367,Tuesday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
367,Tuesday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
367,Tuesday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
367,Tuesday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
368,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
368,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
368,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
368,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
370,Monday,0,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
370,Wednesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
370,Monday,1,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
370,Wednesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
370,Monday,2,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
370,Wednesday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
370,Monday,3,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
